種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,1.29,22,0,22,2,1,9,3,11,5,2,1,21.0,23,0,21,7,1,5,3,1.43,0.28,-,4.2
Visitor,1.08,28,0,28,1,2,12,1,13,2,1,2,25.0,18,0,14,7,1,3,3,1.0,0.198,-,8.33
