チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,27.00,1,0,1,0,0,0,0,0,0,0,0,1.2,3,1,4,3,0,5,5,3.6,0.375,-,0.33
阪神,9.00,1,0,1,0,0,0,0,0,0,0,0,1.0,1,1,1,0,0,1,1,1.0,0.25,-,1.00
ＤｅＮＡ,5.40,2,0,2,0,0,0,0,0,0,0,0,1.2,2,0,2,0,0,1,1,1.2,0.333,-,1.67
広島,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
中日,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
