アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,6,21.4%,安打,11,64.7%
フライ,11,39.3%,四死球,6,35.3%
空三振,8,28.6%,失策出塁,0,0.0%
見三振,3,10.7%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
