球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,91,47.9%,148.3,12,12,16,39,44.0%,30.0%,.235,17,4,0,5,5,0
シンカー,39,20.5%,141.3,7,3,5,12,38.5%,29.2%,.267,15,4,0,3,1,0
カーブ,28,14.7%,109.5,3,5,4,14,42.9%,33.3%,.500,4,2,1,2,0,0
スライダー,24,12.6%,128.9,3,7,4,8,58.3%,33.3%,.333,3,1,1,1,0,0
フォーク,8,4.2%,130.3,2,2,1,3,62.5%,66.7%,-,0,0,0,0,0,0
