チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.205,22,89,83,4,17,2,0,3,28,7,31,6,1,0,0,0,0,0,0,0.258,0.337,0.596
ロッテ,0.298,23,93,84,15,25,3,0,6,46,18,25,8,0,0,0,1,0,0,0,0.355,0.548,0.902
楽天,0.293,25,107,99,12,29,4,0,6,51,18,19,8,0,0,0,0,0,0,0,0.346,0.515,0.861
オリックス,0.296,21,82,71,12,21,1,0,7,43,19,19,11,1,0,0,0,0,0,0,0.39,0.606,0.996
西武,0.268,25,98,82,15,22,3,0,7,46,16,25,15,3,0,0,1,0,0,0,0.378,0.561,0.939
