条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.219,312,283,62,9,0,17,17,82,29,0,0,0,0.292
1塁,0.365,91,85,31,4,0,7,16,25,6,0,0,0,0.407
2塁,0.387,41,31,12,2,0,3,14,3,10,0,0,0,0.537
3塁,0.333,14,12,4,0,0,1,5,5,2,0,0,0,0.429
1・2塁,0.303,35,33,10,2,0,1,7,8,2,0,0,0,0.343
1・3塁,0.333,14,9,3,0,0,0,6,4,3,0,0,2,0.429
2・3塁,0.5,6,6,3,0,0,1,7,1,0,0,0,0,0.5
満塁,0.412,18,17,7,0,0,2,18,1,0,0,0,1,0.389
得点圏,0.361,128,108,39,4,0,8,57,22,17,0,0,3,0.438
