週間,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
9/1〜10/5,0.243,21,86,74,11,18,3,0,4,33,12,20,10,3,0,0,2,0,0,0,0.326,0.446,0.772
