チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
日本ハム,5.40,1,1,0,0,1,0,0,0,0,0,0,3.1,5,0,2,1,0,3,2,1.8,0.313,0.00,-
ロッテ,0.00,1,1,0,1,0,0,0,0,0,0,0,6.0,4,0,4,1,0,0,0,0.83,0.19,2.57,-
楽天,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
オリックス,0.00,1,0,1,1,0,0,0,1,1,1,0,2.1,5,0,2,1,0,0,0,2.57,0.455,-,99.00
西武,3.05,4,4,0,2,1,0,0,0,0,0,0,20.2,16,2,11,2,0,8,7,0.87,0.213,4.30,-
