種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.13,3,2,1,2,1,0,0,1,1,1,0,12.2,13,1,8,3,0,4,3,1.26,0.255,2.7,-
Visitor,2.75,4,4,0,2,1,0,0,0,0,0,0,19.2,17,1,11,2,0,7,6,0.97,0.236,3.91,-
