アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,5,45.5%,安打,1,33.3%
フライ,3,27.3%,四死球,2,66.7%
空三振,0,0.0%,失策出塁,0,0.0%
見三振,0,0.0%,野選,0,0.0%
犠打,3,27.3%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
