球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ZOZOマリン,1.54,2,2,0,0,0,0,0,0,0,0,0,11.2,12,0,6,2,1,2,2,1.2,0.273,1.64,-
みずほPayPay,0.00,1,1,0,0,0,0,0,0,0,0,0,5.0,2,0,4,1,0,0,0,0.6,0.125,0.00,-
エスコンＦ,1.69,1,1,0,0,0,0,0,0,0,0,0,5.1,5,0,3,1,0,1,1,1.13,0.238,4.50,-
楽天モバイル,7.20,1,1,0,0,1,0,0,0,0,0,0,5.0,7,1,3,1,0,4,4,1.6,0.333,1.50,-
京セラD大阪,3.38,2,2,0,0,1,0,0,0,0,0,0,10.2,11,1,10,4,0,4,4,1.41,0.262,0.75,-
ベルーナドーム,6.00,1,1,0,0,1,0,0,0,0,0,0,6.0,6,1,3,1,0,4,4,1.17,0.261,0.00,-
Pa その他,3.00,1,1,0,0,1,0,0,0,0,0,0,6.0,6,0,0,1,1,2,2,1.17,0.273,0.00,-
東京ドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
横浜,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
マツダスタジアム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
神宮,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
バンテリンドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
