月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.189,16,56,53,3,10,1,0,1,14,7,9,2,0,0,0,1,0,0,0,.214,.264,0.478
5月,.130,8,23,23,2,3,1,0,1,7,1,9,0,0,0,0,0,0,0,0,.130,.304,0.435
6月,.241,14,30,29,0,7,0,0,0,7,0,6,1,0,0,0,0,0,0,0,.267,.241,0.508
7月,.154,6,18,13,0,2,1,0,0,3,0,3,5,0,0,0,0,0,0,0,.389,.231,0.62
8月,.211,5,20,19,0,4,0,0,0,4,2,4,1,0,0,0,0,0,0,0,.250,.211,0.461
9月,.270,21,80,74,7,20,2,1,5,39,13,15,4,0,2,0,0,0,0,0,.325,.527,0.852
10月,.385,4,16,13,1,5,1,0,0,6,3,4,2,0,0,0,1,0,0,0,.438,.462,0.899
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
