打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,55,9,0.164,0,19,2,0,1,0.19
2打席目,53,15,0.283,2,9,5,0,0,0.345
3打席目,53,15,0.283,2,11,5,0,0,0.345
4打席目,39,6,0.154,2,8,4,0,1,0.227
5打席目以上,7,2,0.286,0,0,1,0,0,0.375
