条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.193,129,119,23,3,1,3,3,27,9,1,0,0,0.256
1塁,0.245,55,53,13,1,0,3,6,6,2,0,0,0,0.273
2塁,0.286,21,21,6,0,0,0,1,6,0,0,0,0,0.286
3塁,0.25,4,4,1,0,0,0,1,1,0,0,0,0,0.25
1・2塁,0.417,13,12,5,2,0,1,8,3,1,0,0,0,0.462
1・3塁,0.0,11,6,0,0,0,0,1,5,3,1,0,1,0.364
2・3塁,0.333,4,3,1,0,0,0,3,0,0,0,0,1,0.25
満塁,0.333,6,6,2,0,0,0,3,2,0,0,0,0,0.333
得点圏,0.288,59,52,15,2,0,1,17,17,4,1,0,2,0.339
