種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,6.0,5,1,4,0,1,0,0,0,0,0,0,9.0,15,0,5,7,1,6,6,2.44,0.375,0.00,2.5
Visitor,6.0,8,0,8,1,2,1,0,2,1,1,2,18.0,16,4,20,12,0,12,12,1.56,0.239,-,1.5
