チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
日本ハム,0.00,1,1,0,1,0,0,0,0,0,0,0,6.1,2,0,5,1,0,0,0,0.47,0.095,6.43,-
ロッテ,1.62,3,3,0,2,0,0,0,0,0,0,0,16.2,14,0,12,1,1,4,3,0.9,0.23,3.94,-
オリックス,8.10,1,1,0,0,1,0,0,0,0,0,0,3.1,3,1,1,2,1,3,3,1.5,0.273,0.00,-
西武,3.48,2,2,0,0,0,0,0,0,0,0,0,10.1,13,0,9,3,0,4,4,1.55,0.302,2.45,-
