球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ツーシーム,6,35.3%,142.0,0,1,4,1,83.3%,0.0%,-,0,0,0,0,0,0
ストレート,3,17.6%,153.0,0,1,1,1,66.7%,0.0%,-,0,0,0,0,0,0
スプリット,3,17.6%,136.7,2,0,0,0,66.7%,66.7%,.000,3,0,0,2,0,0
チェンジアップ,2,11.8%,141.5,0,0,0,2,0.0%,-%,-,0,0,0,0,0,0
スライダー,1,5.9%,127.0,0,0,1,0,100.0%,0.0%,-,0,0,0,0,0,0
フォーク,1,5.9%,-,0,0,0,0,0.0%,0.0%,.000,1,0,0,0,0,0
カットボール,1,5.9%,142.0,0,1,0,0,100.0%,-%,.000,1,0,0,1,0,0
