月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.190,19,63,58,3,11,3,0,0,14,2,15,4,1,0,1,0,0,0,1,.242,.241,0.483
5月,.292,14,26,24,2,7,0,1,2,15,5,10,1,0,1,0,0,0,0,0,.346,.625,0.971
6月,.200,14,26,25,3,5,0,0,0,5,0,7,1,0,0,0,0,0,0,0,.231,.200,0.431
7月,.182,13,37,33,4,6,1,0,0,7,2,6,2,0,0,1,1,0,0,1,.222,.212,0.434
8月,.222,10,20,18,3,4,1,0,0,5,0,7,2,0,0,0,0,0,0,0,.300,.278,0.578
9月,.200,13,20,20,2,4,0,1,0,6,1,4,0,0,0,0,0,0,0,0,.200,.300,0.5
10月,.000,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
