アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,43,29.7%,安打,37,77.1%
フライ,50,34.5%,四死球,11,22.9%
空三振,42,29.0%,失策出塁,0,0.0%
見三振,8,5.5%,野選,0,0.0%
犠打,2,1.4%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
