種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,2.7,4,4,0,1,1,0,0,0,0,0,0,20.0,15,1,12,8,0,6,6,1.15,0.208,1.57,-
Nighter,7.2,2,1,1,0,1,0,0,0,0,0,0,5.0,7,0,5,5,0,5,4,2.4,0.333,0.0,2.00
