チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,4.50,2,2,0,0,1,0,0,0,0,0,0,8.0,11,0,5,3,0,5,4,1.75,0.344,1.00,-
阪神,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ＤｅＮＡ,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ヤクルト,5.14,2,1,1,0,1,0,0,0,0,0,0,7.0,6,1,7,4,0,4,4,1.43,0.222,1.80,2.00
中日,1.80,2,2,0,1,0,0,0,0,0,0,0,10.0,5,0,5,6,0,2,2,1.1,0.147,1.50,-
