チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,0.0,1,0,1,0,0,1,0,1,0,0,0,0.2,1,0,1,0,0,0,0,1.5,0.333,-,99.0
ロッテ,4.5,2,0,2,0,0,0,0,0,0,0,0,2.0,1,1,0,1,0,1,1,1.0,0.143,-,2.0
楽天,0.0,3,0,3,0,0,0,0,0,0,0,0,2.2,3,0,3,0,0,0,0,1.13,0.273,-,99.0
オリックス,5.4,4,0,4,0,1,1,0,1,0,0,1,3.1,1,0,3,2,0,2,2,0.9,0.1,-,1.67
西武,2.45,3,0,3,1,0,0,0,1,1,1,0,3.2,6,1,2,0,0,4,1,1.64,0.353,-,0.92
