球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ベルーナドーム,.293,11,43,41,2,12,2,0,1,17,7,13,1,0,1,0,0,0,0,0,.326,.415,0.74
みずほPayPay,.000,2,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,.000,.000,0.0
エスコンＦ,.100,3,10,10,1,1,0,0,1,4,1,5,0,0,0,0,0,0,0,0,.100,.400,0.5
ZOZOマリン,.000,2,7,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,.000,.000,0.0
楽天モバイル,.125,2,8,8,0,1,1,0,0,2,0,3,0,0,0,0,0,0,0,0,.125,.250,0.375
京セラD大阪,.182,3,12,11,0,2,1,0,0,3,1,4,1,0,0,0,0,0,0,0,.250,.273,0.523
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
東京ドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
横浜,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
マツダスタジアム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
神宮,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
バンテリンドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
