打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,21,3,0.143,0,8,0,0,0,0.143
2打席目,19,3,0.158,0,6,2,0,0,0.238
3打席目,21,6,0.286,1,6,0,0,0,0.286
4打席目,16,3,0.188,0,9,1,0,0,0.235
5打席目以上,3,0,0.0,0,2,0,0,0,0.0
