0
最終登板
連投状況
9/28
試:0連投中日:0連投中
登録状況
△4/9登録
▼4/10抹消
△4/22登録
▼4/24抹消
△5/4登録
▼5/5抹消
△5/18登録
▼5/19抹消
△7/12登録
▼7/13抹消
△8/7登録
▼8/8抹消
△8/21登録
▼8/22抹消
△9/28登録
▼9/29抹消
