種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,2.4,18,0,18,1,0,11,0,12,1,1,0,15.0,13,3,19,1,1,5,4,0.93,0.232,-,3.0
Nighter,2.17,45,0,45,1,4,25,0,26,1,1,4,37.1,42,1,38,11,2,11,9,1.42,0.284,-,3.39
