アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,64,36.8%,安打,67,73.6%
フライ,75,43.1%,四死球,22,24.2%
空三振,23,13.2%,失策出塁,2,2.2%
見三振,8,4.6%,野選,0,0.0%
犠打,4,2.3%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
