球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
京セラD大阪,3.28,8,3,5,2,0,0,0,0,0,0,0,24.2,29,0,9,7,2,9,9,1.46,0.302,3.86,2.67
みずほPayPay,1.80,2,0,2,0,0,0,0,0,0,0,0,5.0,3,0,2,2,0,1,1,1.0,0.167,-,5.00
エスコンＦ,2.25,4,1,3,0,0,0,0,0,0,0,0,12.0,11,1,5,6,1,3,3,1.42,0.25,4.50,9.00
ZOZOマリン,5.40,2,0,2,0,0,0,0,0,0,0,0,3.1,2,0,2,1,0,2,2,0.9,0.182,-,1.67
楽天モバイル,36.00,1,1,0,0,1,0,0,0,0,0,0,1.0,4,0,0,0,1,4,4,4.0,0.571,9.00,-
ベルーナドーム,4.50,1,1,0,0,0,0,0,0,0,0,0,4.0,6,0,1,0,0,2,2,1.5,0.353,0.00,-
Pa その他,1.13,2,0,2,0,0,0,0,0,0,0,0,8.0,7,0,8,2,0,1,1,1.13,0.219,-,8.00
東京ドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
横浜,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
マツダスタジアム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
神宮,20.25,1,0,1,0,0,0,0,0,0,0,0,1.1,4,0,1,0,0,3,3,3.0,0.571,-,0.44
バンテリンドーム,0.00,1,0,1,0,0,0,0,0,0,0,0,2.0,1,0,3,0,0,0,0,0.5,0.167,-,99.00
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
