条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.425,44,40,17,4,0,0,0,3,0,1,0,0.465
1-0より,.222,19,18,4,1,0,1,0,0,0,1,0,0.222
2-0より,.000,4,4,0,0,0,0,0,0,0,0,0,0.0
3-0より,-,1,0,0,0,0,0,0,1,0,0,0,1.0
0-1より,.360,26,25,9,1,0,0,0,0,0,1,0,0.36
1-1より,.389,20,18,7,1,0,0,0,0,1,1,0,0.421
2-1より,.300,10,10,3,1,1,0,0,0,0,0,0,0.3
3-1より,.333,10,3,1,1,0,0,0,7,0,0,0,0.8
0-2より,.214,14,14,3,0,0,0,3,0,0,0,0,0.214
1-2より,.116,43,43,5,1,0,0,15,0,0,0,0,0.116
2-2より,.219,33,32,7,1,0,0,7,0,1,0,0,0.242
3-2より,.355,41,31,11,2,0,0,6,7,2,0,1,0.488
