チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.222,3,13,9,1,2,0,0,0,2,0,2,3,0,1,0,0,0,0,0,0.462,0.222,0.684
阪神,0.2,3,12,10,1,2,1,0,0,3,2,0,1,1,1,0,0,0,0,0,0.333,0.3,0.633
ＤｅＮＡ,0.455,3,12,11,2,5,2,0,0,7,1,1,1,0,0,0,0,0,0,1,0.5,0.636,1.136
広島,0.182,3,11,11,0,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0.182,0.182,0.364
ヤクルト,0.333,3,11,9,0,3,0,0,0,3,2,0,1,0,1,0,0,0,0,0,0.455,0.333,0.788
中日,0.182,3,12,11,0,2,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0.25,0.182,0.432
