条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.271,220,203,55,10,0,11,11,59,13,4,0,0,0.327
1塁,0.25,102,92,23,1,1,4,9,30,9,1,0,0,0.324
2塁,0.286,36,28,8,1,1,0,6,10,7,1,0,0,0.444
3塁,0.125,11,8,1,0,0,0,0,4,3,0,0,0,0.364
1・2塁,0.2,34,30,6,1,0,0,5,8,4,0,0,0,0.294
1・3塁,0.19,27,21,4,0,0,0,7,6,1,2,0,3,0.259
2・3塁,0.375,12,8,3,0,0,1,7,2,1,1,0,2,0.417
満塁,0.364,13,11,4,2,0,0,8,4,0,0,0,2,0.308
得点圏,0.245,133,106,26,4,1,1,33,34,16,4,0,7,0.346
