月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.316,24,86,76,8,24,3,0,4,39,8,22,7,0,1,0,2,1,0,1,.372,.513,0.885
5月,.254,16,67,63,6,16,4,0,1,23,11,16,1,0,0,0,3,0,0,0,.254,.365,0.619
6月,.329,20,81,76,10,25,6,1,2,39,10,20,3,0,1,0,1,0,0,1,.358,.513,0.871
7月,.175,20,77,57,6,10,0,0,2,16,7,23,17,0,3,0,0,0,0,2,.390,.281,0.67
8月,.197,19,74,66,10,13,1,0,5,29,11,23,6,1,2,0,0,0,0,0,.284,.439,0.723
9月,.275,16,58,51,6,14,0,1,2,22,5,15,4,0,2,0,1,0,0,0,.345,.431,0.776
10月,.167,4,12,12,2,2,1,0,0,3,1,4,0,0,0,0,0,0,0,0,.167,.250,0.417
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
