チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.233,22,82,73,7,17,5,0,3,31,10,24,5,0,3,0,1,0,0,2,0.305,0.425,0.73
日本ハム,0.269,21,73,67,9,18,1,1,3,30,9,18,3,0,1,0,2,0,0,0,0.301,0.448,0.749
ロッテ,0.25,20,77,60,6,15,0,0,2,21,8,17,13,1,2,0,2,1,0,0,0.39,0.35,0.74
楽天,0.219,17,74,64,11,14,1,0,4,27,11,17,7,0,1,0,2,0,0,0,0.297,0.422,0.719
西武,0.25,21,76,68,6,17,3,0,2,26,8,30,7,0,1,0,0,0,0,1,0.329,0.382,0.711
