打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.26,35,132,123,13,32,5,0,5,52,18,35,5,0,1,0,3,1,0,2,0.288,0.423,0.711
Nighter,0.259,84,323,278,35,72,10,2,11,119,35,88,33,1,8,0,4,0,0,2,0.35,0.428,0.778
