アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,34,41.5%,安打,23,76.7%
フライ,28,34.1%,四死球,6,20.0%
空三振,14,17.1%,失策出塁,1,3.3%
見三振,6,7.3%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
