打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.176,23,54,51,7,9,1,0,4,22,4,5,2,0,1,0,0,0,1,0,0.222,0.431,0.654
Visitor,0.255,24,58,55,2,14,5,1,0,21,5,15,3,0,0,0,0,0,0,0,0.293,0.382,0.675
