月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.235,19,52,51,6,12,3,1,3,26,8,6,1,0,0,0,0,0,0,0,.250,.510,0.76
5月,.216,17,42,37,2,8,3,0,1,14,1,7,4,0,1,0,0,0,1,0,.310,.378,0.688
6月,.200,5,5,5,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,.200,.200,0.4
7月,.154,6,13,13,0,2,0,0,0,2,0,4,0,0,0,0,0,0,0,0,.154,.154,0.308
8月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
9月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
10月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
