打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.135,19,39,37,2,5,0,0,1,8,2,3,2,0,0,0,0,0,0,0,0.179,0.216,0.396
Nighter,0.261,28,73,69,7,18,6,1,3,35,7,17,3,0,1,0,0,0,1,0,0.301,0.507,0.809
