先発出場,先発出場.1,先発出場.2,途中出場,途中出場.1,途中出場.2,途中出場.3,途中交代,途中交代.1,途中交代.2,途中交代.3,途中交代.4
48,24,72,27,0,4,31,4,8,6,24,42
