打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.2,31,94,90,9,18,2,0,2,26,7,11,3,0,0,1,0,0,0,0,0.226,0.289,0.515
Nighter,0.294,72,218,197,26,58,11,0,5,84,25,31,17,1,3,1,0,1,2,4,0.359,0.426,0.786
