打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.272,48,186,173,12,47,8,3,0,61,12,34,10,2,0,0,3,3,0,8,0.306,0.353,0.659
Nighter,0.253,74,274,257,20,65,11,0,3,85,15,48,10,0,1,0,6,4,0,4,0.277,0.331,0.608
