打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,48,12,0.25,2,8,6,0,0,0.333
2打席目,50,9,0.18,0,10,1,1,1,0.192
3打席目,47,14,0.298,1,8,3,1,0,0.34
4打席目,37,10,0.27,0,7,4,1,0,0.341
5打席目以上,15,3,0.2,0,3,2,1,0,0.294
