球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,36,37.5%,141.8,9,8,3,15,55.6%,69.2%,.000,5,0,0,4,1,1
スライダー,27,28.1%,125.0,7,5,5,7,63.0%,46.7%,.400,5,2,0,2,0,0
スプリット,8,8.3%,140.1,0,0,3,2,37.5%,0.0%,.000,3,0,0,0,0,0
チェンジアップ,8,8.3%,128.3,4,0,0,3,50.0%,80.0%,.333,3,1,0,2,0,0
ツーシーム,6,6.3%,127.3,2,0,0,3,33.3%,66.7%,.000,1,0,0,0,0,0
カットボール,4,4.2%,134.8,0,0,3,0,75.0%,0.0%,1.000,1,1,0,0,0,0
カーブ,3,3.1%,106.0,2,0,0,0,66.7%,66.7%,.000,1,0,0,0,0,0
フォーク,3,3.1%,133.7,0,0,1,1,33.3%,0.0%,.000,1,0,0,0,0,0
シュート,1,1.0%,146.0,0,0,1,0,100.0%,0.0%,-,0,0,0,0,0,0
