打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.26,66,269,235,25,61,8,2,3,82,19,28,27,1,2,4,1,2,2,2,0.34,0.349,0.689
Visitor,0.336,67,304,277,42,93,15,1,3,119,20,32,20,1,2,3,2,2,3,9,0.382,0.43,0.812
