種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,7.5,3,2,1,2,1,0,0,0,0,0,1,12.0,15,1,6,2,2,11,10,1.42,0.294,7.36,0.08
Visitor,8.36,4,3,1,0,3,0,0,0,0,0,0,14.0,22,1,15,2,2,17,13,1.71,0.344,2.81,0.5
