条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.174,71,69,12,6,0,0,17,2,0,0,0,0.197
1塁,0.6,11,10,6,1,0,1,0,0,1,0,0,0.636
2塁,0.364,13,11,4,1,0,0,0,1,1,0,0,0.462
3塁,0.0,2,1,0,0,0,0,1,1,0,0,0,0.5
1・2塁,0.5,14,12,6,0,1,1,1,0,1,1,0,0.538
1・3塁,0.8,6,5,4,0,0,0,0,0,0,0,1,0.667
2・3塁,1.0,2,1,1,0,0,0,0,0,1,0,0,1.0
満塁,0.667,6,6,4,1,0,0,2,0,0,0,0,0.667
得点圏,0.528,43,36,19,2,1,1,4,2,3,1,1,0.571
