打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.27,27,103,89,7,24,6,2,0,34,12,13,8,0,1,2,3,4,0,2,0.327,0.382,0.709
Nighter,0.186,77,258,231,14,43,5,3,0,54,8,47,17,0,1,9,0,4,5,3,0.245,0.234,0.479
