条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.203,206,192,39,7,4,0,0,42,12,2,0,0,0.257
1塁,0.185,70,54,10,1,0,0,1,8,6,0,10,0,0.267
2塁,0.2,18,15,3,0,0,0,0,2,2,0,1,0,0.294
3塁,0.167,9,6,1,0,0,0,2,0,2,0,0,1,0.333
1・2塁,0.231,27,26,6,1,0,0,1,4,1,0,0,0,0.259
1・3塁,0.25,8,8,2,0,0,0,2,1,0,0,0,0,0.25
2・3塁,0.2,8,5,1,0,0,0,2,1,2,0,0,1,0.375
満塁,0.357,15,14,5,2,1,0,12,2,0,0,0,1,0.333
得点圏,0.243,85,74,18,3,1,0,19,10,7,0,1,3,0.298
