チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.229,16,54,48,3,11,3,0,0,14,2,10,4,0,1,1,0,1,0,0,0.302,0.292,0.594
日本ハム,0.155,18,60,58,3,9,1,1,0,12,1,15,2,0,0,0,0,3,0,1,0.183,0.207,0.39
ロッテ,0.255,18,65,55,6,14,2,2,0,20,5,6,6,0,0,4,0,3,0,1,0.328,0.364,0.692
楽天,0.111,19,60,45,3,5,0,2,0,9,5,7,8,0,1,4,2,0,3,0,0.25,0.2,0.45
オリックス,0.232,17,60,56,2,13,3,0,0,16,3,12,2,0,0,1,1,1,1,2,0.254,0.286,0.54
