アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,103,39.0%,安打,67,69.1%
フライ,90,34.1%,四死球,27,27.8%
空三振,48,18.2%,失策出塁,3,3.1%
見三振,12,4.5%,野選,0,0.0%
犠打,11,4.2%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
