条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.233,36,30,7,2,0,0,0,0,1,5,0,0.258
1-0より,.500,20,18,9,2,0,0,0,0,0,2,0,0.5
2-0より,.167,7,6,1,1,0,0,0,0,0,1,0,0.167
3-0より,-,4,0,0,0,0,0,0,4,0,0,0,1.0
0-1より,.263,38,38,10,1,1,0,0,0,0,0,0,0.263
1-1より,.143,22,21,3,0,2,0,0,0,0,1,0,0.143
2-1より,.176,19,17,3,0,1,0,0,0,0,2,0,0.176
3-1より,.000,11,5,0,0,0,0,0,5,0,0,1,0.455
0-2より,.083,24,24,2,0,0,0,13,0,0,0,0,0.083
1-2より,.183,74,71,13,1,0,0,25,0,1,0,2,0.189
2-2より,.158,57,57,9,1,1,0,15,0,0,0,0,0.158
3-2より,.303,49,33,10,3,0,0,7,16,0,0,0,0.531
