条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.059,18,17,1,0,0,0,0,9,1,0,0,0,.111
1塁,.000,9,7,0,0,0,0,0,1,0,0,2,0,.000
2塁,-,1,0,0,0,0,0,0,0,1,0,0,0,1.000
3塁,-,1,0,0,0,0,0,0,0,1,0,0,0,1.000
1・2塁,.250,5,4,1,0,0,0,1,1,0,0,1,0,.250
1・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
2・3塁,.500,2,2,1,0,0,0,2,0,0,0,0,0,.500
満塁,.000,2,2,0,0,0,0,0,1,0,0,0,0,.000
得点圏,.250,11,8,2,0,0,0,3,2,2,0,1,0,.400
