打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.25,8,11,8,0,2,0,0,0,2,3,3,2,0,0,1,0,0,0,0,0.4,0.25,0.65
Nighter,0.042,23,27,24,1,1,0,0,0,1,0,9,1,0,0,2,0,0,0,0,0.08,0.042,0.122
