種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,2.7,3,0,3,0,0,0,0,0,0,0,0,3.1,3,0,2,0,0,1,1,0.9,0.231,-,3.33
Nighter,6.75,6,0,6,1,0,0,0,1,1,1,0,8.0,13,0,5,2,1,6,6,1.88,0.382,-,1.33
