条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.244,184,160,39,6,1,4,4,39,23,1,0,0,0.342
1塁,0.353,55,51,18,2,0,1,2,11,4,0,0,0,0.4
2塁,0.238,24,21,5,0,1,0,2,4,3,0,0,0,0.333
3塁,0.25,12,12,3,2,0,0,5,3,0,0,0,0,0.25
1・2塁,0.167,22,18,3,1,0,0,3,6,3,0,1,0,0.286
1・3塁,0.625,15,8,5,1,0,2,12,1,4,0,0,3,0.6
2・3塁,0.0,8,5,0,0,0,0,1,2,2,0,0,1,0.25
満塁,0.3,12,10,3,0,0,1,11,1,1,1,0,0,0.417
得点圏,0.257,93,74,19,4,1,3,34,17,13,1,1,4,0.359
