月名,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
3・4月,1.80,11,0,11,0,1,6,1,6,1,0,1,10.0,5,0,13,4,0,2,2,0.9,0.152,-,5.00
5月,3.24,9,0,9,0,1,3,3,3,3,0,1,8.1,4,0,9,5,0,3,3,1.08,0.138,-,2.78
6月,0.00,1,0,1,0,0,1,0,1,0,0,0,1.0,1,0,0,0,0,0,0,1.0,0.25,-,99.00
7月,0.00,4,0,4,0,0,2,0,2,0,0,0,4.0,3,0,5,0,0,0,0,0.75,0.2,-,99.00
8月,3.38,12,0,12,2,1,3,1,5,3,2,1,10.2,14,2,12,4,0,4,4,1.69,0.318,-,2.67
9月,2.25,9,0,9,0,1,4,0,4,0,0,1,8.0,6,0,13,2,0,3,2,1.0,0.2,-,2.67
10月,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
11月,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
