種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,0.0,15,0,15,1,0,8,0,9,1,1,0,11.2,8,0,13,3,1,0,0,0.94,0.19,-,99.0
Nighter,2.53,27,0,27,3,0,11,0,14,3,3,0,21.1,14,1,16,13,3,6,6,1.27,0.203,-,3.56
