球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
バンテリンドーム,2.00,23,0,23,2,0,11,0,13,2,2,0,18.0,13,0,22,8,2,4,4,1.17,0.21,-,4.50
東京ドーム,9.00,2,0,2,0,0,1,0,1,0,0,0,1.0,2,1,0,1,0,1,1,3.0,0.5,-,1.00
甲子園,0.00,4,0,4,1,0,2,0,3,1,1,0,3.0,0,0,1,1,0,0,0,0.33,0.0,-,99.00
横浜,2.25,4,0,4,1,0,0,0,1,1,1,0,4.0,2,0,4,3,1,1,1,1.25,0.154,-,4.00
マツダスタジアム,0.00,3,0,3,0,0,1,0,1,0,0,0,2.0,3,0,0,2,0,0,0,2.5,0.375,-,99.00
神宮,0.00,4,0,4,0,0,3,0,3,0,0,0,3.2,1,0,1,0,1,0,0,0.27,0.091,-,99.00
Ce その他,0.00,2,0,2,0,0,1,0,1,0,0,0,1.1,1,0,1,1,0,0,0,1.5,0.25,-,99.00
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
京セラD大阪,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
