条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛
対右打者,0.257,78,70,18,3,0,1,15,6,0,1,1
対左打者,0.176,94,85,15,3,1,1,37,9,0,0,0
