球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,434,60.2%,147.1,52,67,111,139,53.0%,22.8%,.262,84,22,2,21,11,0
スライダー,211,29.3%,130.4,38,36,30,76,49.3%,38.4%,.173,52,9,0,21,4,0
フォーク,74,10.3%,134.4,20,3,5,37,37.8%,58.8%,.105,19,2,0,10,0,0
カーブ,2,0.3%,121.5,0,0,0,2,0.0%,-%,-,0,0,0,0,0,0
