球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
マツダスタジアム,2.25,11,0,11,1,0,0,0,1,1,1,0,12.0,13,0,8,3,1,4,3,1.33,0.277,-,3.00
東京ドーム,0.00,1,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.0,0.0,-,99.00
甲子園,6.75,3,0,3,0,0,0,0,0,0,0,0,4.0,4,1,2,0,0,3,3,1.0,0.25,-,1.33
横浜,0.00,3,0,3,0,0,0,0,0,0,0,0,6.0,4,0,3,3,1,0,0,1.17,0.19,-,99.00
神宮,1.13,4,0,4,1,0,0,0,1,1,1,0,8.0,6,0,3,2,1,1,1,1.0,0.214,-,8.00
バンテリンドーム,0.00,1,0,1,0,0,0,0,0,0,0,0,1.0,0,0,2,0,0,0,0,0.0,0.0,-,99.00
Ce その他,0.00,1,0,1,0,0,0,0,0,0,0,0,1.1,0,0,1,0,0,0,0,0.0,0.0,-,99.00
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
京セラD大阪,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
