条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.368,22,19,7,2,0,0,0,0,2,1,0,0.429
1-0より,.167,6,6,1,0,0,1,0,0,0,0,0,0.167
2-0より,.250,4,4,1,1,0,0,0,0,0,0,0,0.25
3-0より,-,3,0,0,0,0,0,0,3,0,0,0,1.0
0-1より,.200,13,10,2,1,0,0,0,0,1,2,0,0.273
1-1より,.313,16,16,5,1,0,0,0,0,0,0,0,0.313
2-1より,.222,9,9,2,0,0,0,0,0,0,0,0,0.222
3-1より,.000,2,2,0,0,0,0,0,0,0,0,0,0.0
0-2より,.333,10,9,3,0,0,0,2,0,0,1,0,0.333
1-2より,.042,24,24,1,0,0,0,10,0,0,0,0,0.042
2-2より,.214,14,14,3,0,0,0,5,0,0,0,0,0.214
3-2より,.222,14,9,2,0,0,0,2,5,0,0,0,0.5
