種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.25,2,0,2,0,0,0,0,0,0,0,0,4.0,2,0,6,4,0,1,1,1.5,0.182,-,4.0
Visitor,1.93,4,0,4,1,0,0,0,1,1,1,0,4.2,6,1,0,2,0,1,1,1.71,0.333,-,4.67
