種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,3.4,10,10,0,2,2,0,0,0,0,0,0,55.2,60,5,43,25,7,25,21,1.53,0.28,3.76,-
Visitor,1.71,15,15,0,8,5,0,0,0,0,0,0,95.0,74,4,66,30,2,21,18,1.09,0.216,3.14,-
